institution,slug,country,continent,repository_code,archive_type,barch_detail_url,content_available_in_source,website_available,partner_site,internal_page,status,http_code,video_links_found,embedded_signals,warning,error
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,https://www.europeanfilmgateway.eu/detail/Woevre-St%C3%A4dte%20als%20Opfer%20der%20franz%C3%B6sischen%20Artillerie/barch::a25380c3f8fa20590de9e6265ee3b674,ok,200,1,1,"Ficha pública de vídeo de Bundesarchiv no EFG, com metadados audiovisuais.",
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,https://www.europeanfilmgateway.eu/detail/Deutsche%20Hilfe%20f%C3%BCr%20Finnland/barch::2c87e04d0b19570a07baf3fa8be58da9,ok,200,1,1,"Ficha pública de vídeo de Bundesarchiv no EFG, com metadados audiovisuais.",
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,https://www.europeanfilmgateway.eu/detail/Der%20eiserne%20Film.%20Bilder%20aus%20Deutschlands%20Kriegsschmiede/barch::d984c725c1dfbdc21cbb39c69b549f2a,ok,200,1,1,"Ficha pública de vídeo de Bundesarchiv no EFG, com metadados audiovisuais.",
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,https://www.europeanfilmgateway.eu/detail/Infanterie-Nahkampf/barch::9978b5907ee579961160c24d88e6b4aa,ok,200,1,1,"Ficha pública de vídeo de Bundesarchiv no EFG, com metadados audiovisuais.",
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,https://www.europeanfilmgateway.eu/detail/Bilder%20aus%20der%20gro%C3%9Fen%20Schlacht.%204.%20Teil/barch::655de802bd4bab7948caf15711259dd8,ok,200,1,1,"Ficha pública de vídeo de Bundesarchiv no EFG, com metadados audiovisuais.",
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,https://www.europeanfilmgateway.eu/detail/Die%20Schlacht%20zwischen%20Aisne%20und%20Marne/barch::07cd32b4399618fd807ec0c673f8869b,ok,200,1,1,"Ficha pública de vídeo de Bundesarchiv no EFG, com metadados audiovisuais.",
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,https://www.europeanfilmgateway.eu/detail/Bilder%20aus%20der%20gro%C3%9Fen%20Schlacht.%203.%20Teil/barch::b0fddbab1a2f8517f6fbbeb8b68711d6,ok,200,1,1,"Ficha pública de vídeo de Bundesarchiv no EFG, com metadados audiovisuais.",
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,https://www.europeanfilmgateway.eu/detail/Der%20Kaiser%20bei%20unseren%20t%C3%BCrkischen%20Verb%C3%BCndeten/barch::b82b323bdf0550adc32364d5f0bed84b,ok,200,1,1,"Ficha pública de vídeo de Bundesarchiv no EFG, com metadados audiovisuais.",
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,https://www.europeanfilmgateway.eu/detail/Bilder%20aus%20der%20gro%C3%9Fen%20Schlacht.%202.%20Teil/barch::e0724888f78068db442daa4bfa87cf8e,ok,200,1,1,"Ficha pública de vídeo de Bundesarchiv no EFG, com metadados audiovisuais.",
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,https://www.europeanfilmgateway.eu/detail/Der%20feierliche%20Einzug%20der%20polnischen%20Legionen%20am%201.%20Dezember%201916%20in%20Warschau/barch::ba1ee7af9ab0bac97e7eb6031c78be30,ok,200,1,1,"Ficha pública de vídeo de Bundesarchiv no EFG, com metadados audiovisuais.",
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,https://www.europeanfilmgateway.eu/detail/Lille%20im%20dritten%20Kriegsjahr/barch::2f1bdcd2c7d9d543c588823a6c5153e8,ok,200,1,1,"Ficha pública de vídeo de Bundesarchiv no EFG, com metadados audiovisuais.",
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,https://www.europeanfilmgateway.eu/detail/Ein%20Kampftag%20in%20der%20Champagne/barch::626e10566f8bbabdce0257d3a58db371,ok,200,1,1,"Ficha pública de vídeo de Bundesarchiv no EFG, com metadados audiovisuais.",
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,https://www.europeanfilmgateway.eu/detail/Der%20Reichskanzler%20Graf%20Hertling%20im%20Gro%C3%9Fen%20Hauptquartier/barch::b4fef38c121c281f86ed054b77dd6d2b,ok,200,1,1,"Ficha pública de vídeo de Bundesarchiv no EFG, com metadados audiovisuais.",
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,https://www.europeanfilmgateway.eu/detail/Im%20Infanterieflugzeug%20%C3%BCber%20Laon%20und%20den%20Chemin%20des%20Dames/barch::bec08b896f2ce2a63e430e984331a360,ok,200,1,1,"Ficha pública de vídeo de Bundesarchiv no EFG, com metadados audiovisuais.",
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,https://www.europeanfilmgateway.eu/detail/Der%20feldgraue%20Groschen/barch::3df03cc5f90112ab093ab9ccb1c9185b,ok,200,1,1,"Ficha pública de vídeo de Bundesarchiv no EFG, com metadados audiovisuais.",
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,https://www.europeanfilmgateway.eu/detail/Der%20erste%20Friedensvertrag%20des%20Weltkrieges/barch::1427fae6c50d50b2fb96d8541ed0d4df,ok,200,1,1,"Ficha pública de vídeo de Bundesarchiv no EFG, com metadados audiovisuais.",
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,https://www.europeanfilmgateway.eu/detail/Der%20Tiergarten%20in%20Hannover/barch::e312e280828c7993f650842b0ed12df5,ok,200,1,1,"Ficha pública de vídeo de Bundesarchiv no EFG, com metadados audiovisuais.",
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,https://www.europeanfilmgateway.eu/detail/Im%20Flugzeug%20%C3%BCber%20den%20Kampfst%C3%A4tten%20der%20Flandernschlacht./barch::df75128a634e42d9b9379a2c796bed95,ok,200,1,1,"Ficha pública de vídeo de Bundesarchiv no EFG, com metadados audiovisuais.",
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,https://www.europeanfilmgateway.eu/detail/Probefahrt%20zweier%20Marineluftschiffe/barch::82ff06e3b56b9e4f27354d8338aac95a,ok,200,1,1,"Ficha pública de vídeo de Bundesarchiv no EFG, com metadados audiovisuais.",
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,https://www.europeanfilmgateway.eu/detail/Der%20deutsche%20Vormarsch%20zur%20Marne/barch::8576918dde16755f82d3df568c5c1f9c,ok,200,1,1,"Ficha pública de vídeo de Bundesarchiv no EFG, com metadados audiovisuais.",
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,https://www.europeanfilmgateway.eu/detail/Im%20Flugzeug%20%C3%BCber%20Travem%C3%BCnde/barch::e7bf03e550bae0370104fbe6035f68a6,ok,200,1,1,"Ficha pública de vídeo de Bundesarchiv no EFG, com metadados audiovisuais.",
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,https://www.europeanfilmgateway.eu/detail/Ein%20Flug%20%C3%BCber%20Laon/barch::c630bc8500dccab29682ec200eaa03e1,ok,200,1,1,"Ficha pública de vídeo de Bundesarchiv no EFG, com metadados audiovisuais.",
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,https://www.europeanfilmgateway.eu/detail/Hinter%20der%20Westfront/barch::acc53390cab08b979141466b8d820e00,ok,200,1,1,"Ficha pública de vídeo de Bundesarchiv no EFG, com metadados audiovisuais.",
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,https://www.europeanfilmgateway.eu/detail/Bei%20einer%20Luftschifferabteilung%20im%20Westen/barch::5eb32e845be2890b18248b6aa933a238,ok,200,1,1,"Ficha pública de vídeo de Bundesarchiv no EFG, com metadados audiovisuais.",
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,https://www.europeanfilmgateway.eu/detail/Die%20R%C3%A4umung%20einer%20Stadt%20im%20bedrohten%20Gebiet/barch::79a3c825ef93ca5a488f80db265035ae,ok,200,1,1,"Ficha pública de vídeo de Bundesarchiv no EFG, com metadados audiovisuais.",
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,https://www.europeanfilmgateway.eu/detail/Kraftwagen%20Flaks/barch::02b3a76cf3d21f172b066707786e7ef9,ok,200,1,1,"Ficha pública de vídeo de Bundesarchiv no EFG, com metadados audiovisuais.",
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,https://www.europeanfilmgateway.eu/detail/Einschie%C3%9Fen%20von%2021-Zentimeter-M%C3%B6rsern%20mit%20Ballonbeobachtung%20an%20der%20Westfront/barch::7d47bbc8429d3ad8b8f3e5fd69129a09,ok,200,1,1,"Ficha pública de vídeo de Bundesarchiv no EFG, com metadados audiovisuais.",
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,https://www.europeanfilmgateway.eu/detail/In%20und%20um%20St.%20Quentin/barch::071b4ea6993af7fbff0f1b5b18ead795,ok,200,1,1,"Ficha pública de vídeo de Bundesarchiv no EFG, com metadados audiovisuais.",
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,https://www.europeanfilmgateway.eu/detail/Die%20eroberte%20Festung%20D%C3%BCnam%C3%BCnde/barch::c9a6777f556a961c0080cef2762920dd,ok,200,1,1,"Ficha pública de vídeo de Bundesarchiv no EFG, com metadados audiovisuais.",
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,https://www.europeanfilmgateway.eu/detail/Im%20Lazarett%20Assfeld%20in%20Sedan/barch::aaf2c3f2b9ea2c1bf085e86c711b0b1a,ok,200,1,1,"Ficha pública de vídeo de Bundesarchiv no EFG, com metadados audiovisuais.",
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,https://www.europeanfilmgateway.eu/detail/K%C3%A4mpfe%20bei%20Lens%20und%20Oppy/barch::01e012bf3702911a885a20c9273263fb,ok,200,1,1,"Ficha pública de vídeo de Bundesarchiv no EFG, com metadados audiovisuais.",
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,https://www.europeanfilmgateway.eu/detail/Messter-Woche%20Nr.%2023/barch::4d10728672cd8582ffe70e3b2ddd230c,ok,200,1,1,"Ficha pública de vídeo de Bundesarchiv no EFG, com metadados audiovisuais.",
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,https://www.europeanfilmgateway.eu/detail/Oesel%20genommen/barch::5c097639fc92784e78f24112f231907e,ok,200,1,1,"Ficha pública de vídeo de Bundesarchiv no EFG, com metadados audiovisuais.",
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,https://www.europeanfilmgateway.eu/detail/Riesenflugzeuge%20der%20Zeppelin-Werke%20in%20Berlin-Staaken%20bei%20Spandau/barch::8451dbfbdc908816b04ff5b9390784fe,ok,200,1,1,"Ficha pública de vídeo de Bundesarchiv no EFG, com metadados audiovisuais.",
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,https://www.europeanfilmgateway.eu/detail/Wiederert%C3%BCchtigung%20schwerbesch%C3%A4digter%20Industriearbeiter/barch::ad7f8179cd3f8e7a937e3c0b8414b278,ok,200,1,1,"Ficha pública de vídeo de Bundesarchiv no EFG, com metadados audiovisuais.",
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,https://www.europeanfilmgateway.eu/detail/Kaiserliche%20Kriegsmarine/barch::af0105eeaac866db6d6dd13edf205128,ok,200,1,1,"Ficha pública de vídeo de Bundesarchiv no EFG, com metadados audiovisuais.",
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,https://www.europeanfilmgateway.eu/detail/R%C3%BCckkehr%20von%20verwundeten%20Austausch-Gefangenen/barch::a987309c0278f386ab04302172f652f5,ok,200,1,1,"Ficha pública de vídeo de Bundesarchiv no EFG, com metadados audiovisuais.",
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,https://www.europeanfilmgateway.eu/detail/Die%20Zerst%C3%B6rungen%20in%20St.%20Quentin/barch::18db140957943110cdcaff0a29a86c30,ok,200,1,1,"Ficha pública de vídeo de Bundesarchiv no EFG, com metadados audiovisuais.",
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,https://www.europeanfilmgateway.eu/detail/Treibriemen%20aus%20Pappe%20und%20Eisen/barch::ec52a49bce11b37b214f40d5fac8b825,ok,200,1,1,"Ficha pública de vídeo de Bundesarchiv no EFG, com metadados audiovisuais.",
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,https://www.europeanfilmgateway.eu/detail/Die%20%C3%B6sterreichisch-ungarische%20Kriegsmarine%20im%20Weltkrieg/barch::eaa984cd12e16c54e72e3c09f4b98f11,ok,200,1,1,"Ficha pública de vídeo de Bundesarchiv no EFG, com metadados audiovisuais.",
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,https://www.europeanfilmgateway.eu/detail/Unsere%20Nachrichtentruppen/barch::9d7c4fb73934c8f60e6e5d84d638cf7b,ok,200,1,1,"Ficha pública de vídeo de Bundesarchiv no EFG, com metadados audiovisuais.",
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,https://www.europeanfilmgateway.eu/detail/Messter-Woche%20Nr.%2012/barch::c5283fcc47b066f4f174c04d88af82bf,ok,200,1,1,"Ficha pública de vídeo de Bundesarchiv no EFG, com metadados audiovisuais.",
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,https://www.europeanfilmgateway.eu/detail/Messter-Woche%20Nr.%2045/barch::935359dc7945bbbd5e27991954faec9b,ok,200,1,1,"Ficha pública de vídeo de Bundesarchiv no EFG, com metadados audiovisuais.",
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,https://www.europeanfilmgateway.eu/detail/Rentier%20Kulicke's%20Flug%20zur%20Front/barch::6757806208a0db824995a21a5f08093c,ok,200,1,1,"Ficha pública de vídeo de Bundesarchiv no EFG, com metadados audiovisuais.",
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,https://www.europeanfilmgateway.eu/detail/Messter-Woche%20Nr.%206/barch::3039862f1782e4144a30904c5246e298,ok,200,1,1,"Ficha pública de vídeo de Bundesarchiv no EFG, com metadados audiovisuais.",
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,https://www.europeanfilmgateway.eu/detail/Messter-Woche%20Nr./barch::d6f53d8427b785b285e7b2090d55e808,ok,200,1,1,"Ficha pública de vídeo de Bundesarchiv no EFG, com metadados audiovisuais.",
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,https://www.europeanfilmgateway.eu/detail/Die%20baltische%20Hafenstadt%20Reval/barch::520ef2d1b067ccb317ac38d34ea2a337,ok,200,1,1,"Ficha pública de vídeo de Bundesarchiv no EFG, com metadados audiovisuais.",
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,https://www.europeanfilmgateway.eu/detail/Flakschule%20in%20Blankenberghe/barch::c18a5e9681dc9379ecb22fb7eb3c443e,ok,200,1,1,"Ficha pública de vídeo de Bundesarchiv no EFG, com metadados audiovisuais.",
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,https://www.europeanfilmgateway.eu/detail/Bilder%20aus%20der%20gro%C3%9Fen%20Schlacht%20im%20Westen%205.%20Teil/barch::7053775ee1337fd9aeb99a2d00cf96f7,ok,200,1,1,"Ficha pública de vídeo de Bundesarchiv no EFG, com metadados audiovisuais.",
Bundesarchiv,bundesarchiv,Germany,Europe,DE-BArch,Federal archive with film archive holdings,https://www.bundesarchiv.de/en/research-our-records/research-by-media-type/films/,True,True,https://www.europeanfilmgateway.eu/search-efg/bundesarchiv,https://www.europeanfilmgateway.eu/detail/Mit%20der%20Feldbahn%20an%20der%20Front%20im%20Westen/barch::d74fc8af13fdf476af89b85f210577ec,ok,200,1,1,"Ficha pública de vídeo de Bundesarchiv no EFG, com metadados audiovisuais.",
