institution,slug,country,continent,repository_code,archive_type,pares_detail_url,content_available_in_source,website_available,partner_site,platform,video_link,video_title,video_subject,video_description,video_published_at,video_title_display,video_date_display,video_theme,access_surface
PARES,pares,Spain,Europe,ES-PARES,National archival aggregator,https://pares.cultura.gob.es/,True,True,PARES,PARES,https://pares.mcu.es/ParesBusquedas20/catalogo/description/7313531?nm,"Entrevista a Carl Frederick Geiser, veterano de los batallones Lincoln y MacKenzie-Papineau y del campo de prisioneros de San Pedro de Carde...",video,registro descritivo recuperado; registro PARES 7313531,,"Entrevista a Carl Frederick Geiser, veterano de los batallones Lincoln y MacKenzie-Papineau y del campo de prisioneros de San Pedro de Carde...",,Registro audiovisual em catálogo,Registro descritivo em agregador arquivístico nacional
PARES,pares,Spain,Europe,ES-PARES,National archival aggregator,https://pares.cultura.gob.es/,True,True,PARES,PARES,https://pares.mcu.es/ParesBusquedas20/catalogo/description/7313929?nm,"Entrevista a Eugene Debs Poling, veterano del batallón Mackenzie-Papineau.",video,registro descritivo recuperado; registro PARES 7313929,,"Entrevista a Eugene Debs Poling, veterano del batallón Mackenzie-Papineau.",,Registro audiovisual em catálogo,Registro descritivo em agregador arquivístico nacional
PARES,pares,Spain,Europe,ES-PARES,National archival aggregator,https://pares.cultura.gob.es/,True,True,PARES,PARES,https://pares.mcu.es/ParesBusquedas20/catalogo/description/12734689?nm,Entrevista a Fermín Badillo realizada por José Luis Peñafuerte y Ángeles Muñoz en Lieja (Bélgica) el 2 de noviembre de 2007,film,registro descritivo recuperado; registro PARES 12734689,,Entrevista a Fermín Badillo realizada por José Luis Peñafuerte y Ángeles Muñoz en Lieja (Bélgica) el 2 de noviembre de 2007,,Registro audiovisual em catálogo,Registro descritivo em agregador arquivístico nacional
PARES,pares,Spain,Europe,ES-PARES,National archival aggregator,https://pares.cultura.gob.es/,True,True,PARES,PARES,https://pares.mcu.es/ParesBusquedas20/catalogo/description/7315460?nm,"Entrevista a Frank Brown, veterano del Regimiento del Tren.",video,registro descritivo recuperado; registro PARES 7315460,,"Entrevista a Frank Brown, veterano del Regimiento del Tren.",,Registro audiovisual em catálogo,Registro descritivo em agregador arquivístico nacional
PARES,pares,Spain,Europe,ES-PARES,National archival aggregator,https://pares.cultura.gob.es/,True,True,PARES,PARES,https://pares.mcu.es/ParesBusquedas20/catalogo/description/12761077?nm,"Entrevista a Howard Owen Goddard, veterano del Regimiento del Tren.",video,registro descritivo recuperado; registro PARES 12761077,,"Entrevista a Howard Owen Goddard, veterano del Regimiento del Tren.",,História e pesquisa,Registro descritivo em agregador arquivístico nacional
PARES,pares,Spain,Europe,ES-PARES,National archival aggregator,https://pares.cultura.gob.es/,True,True,PARES,PARES,https://pares.mcu.es/ParesBusquedas20/catalogo/description/7315824?nm,"Entrevista a Joseph Albert Whalen, veterano del Batallón Lincoln.",video,registro descritivo recuperado; registro PARES 7315824,,"Entrevista a Joseph Albert Whalen, veterano del Batallón Lincoln.",,Registro audiovisual em catálogo,Registro descritivo em agregador arquivístico nacional
PARES,pares,Spain,Europe,ES-PARES,National archival aggregator,https://pares.cultura.gob.es/,True,True,PARES,PARES,https://pares.mcu.es/ParesBusquedas20/catalogo/description/7313915?nm,"Entrevista a Luke Anson Hinman, veterano del batallón Lincoln",video,registro descritivo recuperado; registro PARES 7313915,,"Entrevista a Luke Anson Hinman, veterano del batallón Lincoln",,Registro audiovisual em catálogo,Registro descritivo em agregador arquivístico nacional
PARES,pares,Spain,Europe,ES-PARES,National archival aggregator,https://pares.cultura.gob.es/,True,True,PARES,PARES,https://pares.mcu.es/ParesBusquedas20/catalogo/description/7315734?nm,"Entrevista a Nathan James Thornton, veterano del del Batallón Lincoln.",video,registro descritivo recuperado; registro PARES 7315734,,"Entrevista a Nathan James Thornton, veterano del del Batallón Lincoln.",,Registro audiovisual em catálogo,Registro descritivo em agregador arquivístico nacional
PARES,pares,Spain,Europe,ES-PARES,National archival aggregator,https://pares.cultura.gob.es/,True,True,PARES,PARES,https://pares.mcu.es/ParesBusquedas20/catalogo/description/7313953?nm,"Entrevista a Virginia Malbin, del comité de ayuda a norteamericano",video,registro descritivo recuperado; registro PARES 7313953,,"Entrevista a Virginia Malbin, del comité de ayuda a norteamericano",,Registro audiovisual em catálogo,Registro descritivo em agregador arquivístico nacional
PARES,pares,Spain,Europe,ES-PARES,National archival aggregator,https://pares.cultura.gob.es/,True,True,PARES,PARES,https://pares.mcu.es/ParesBusquedas20/catalogo/description/12761076?nm,"Entrevista a William Sennett, veterano del batallón Lincoln y comisario político del Regimiento del Tren.",video,registro descritivo recuperado; registro PARES 12761076,,"Entrevista a William Sennett, veterano del batallón Lincoln y comisario político del Regimiento del Tren.",,Registro audiovisual em catálogo,Registro descritivo em agregador arquivístico nacional
PARES,pares,Spain,Europe,ES-PARES,National archival aggregator,https://pares.cultura.gob.es/,True,True,PARES,PARES,https://pares.mcu.es/ParesBusquedas20/catalogo/description/12806935?nm,Entrevistas a guerrilleros del maquis,video,registro descritivo recuperado; registro PARES 12806935,,Entrevistas a guerrilleros del maquis,,Registro audiovisual em catálogo,Registro descritivo em agregador arquivístico nacional
PARES,pares,Spain,Europe,ES-PARES,National archival aggregator,https://pares.cultura.gob.es/,True,True,PARES,PARES,https://pares.mcu.es/ParesBusquedas20/catalogo/description/13207115?nm,"Expediente de censura de ""Celuloide CIFESA""",film,registro descritivo recuperado; registro PARES 13207115,,"Expediente de censura de ""Celuloide CIFESA""",,Registro audiovisual em catálogo,Registro descritivo em agregador arquivístico nacional
PARES,pares,Spain,Europe,ES-PARES,National archival aggregator,https://pares.cultura.gob.es/,True,True,PARES,PARES,https://pares.mcu.es/ParesBusquedas20/catalogo/description/13183439?nm,"Expediente de censura de ""Guía del empresario para la película 'La Dolores'""",film,registro descritivo recuperado; registro PARES 13183439,,"Expediente de censura de ""Guía del empresario para la película 'La Dolores'""",,Registro audiovisual em catálogo,Registro descritivo em agregador arquivístico nacional
PARES,pares,Spain,Europe,ES-PARES,National archival aggregator,https://pares.cultura.gob.es/,True,True,PARES,PARES,https://pares.mcu.es/ParesBusquedas20/catalogo/description/13458294?nm,"Expediente de censura de ""Siete torres"", de José Canellas Casals",film,registro descritivo recuperado; registro PARES 13458294,,"Expediente de censura de ""Siete torres"", de José Canellas Casals",,Registro audiovisual em catálogo,Registro descritivo em agregador arquivístico nacional
PARES,pares,Spain,Europe,ES-PARES,National archival aggregator,https://pares.cultura.gob.es/,True,True,PARES,PARES,https://pares.mcu.es/ParesBusquedas20/catalogo/show/1899156?nm,"Expediente de censura de la película ""Viridiana""",film,objeto digital detectado; registro PARES 1899156,,"Expediente de censura de la película ""Viridiana""",,Digitalização e acesso,Objeto digital em agregador arquivístico nacional
PARES,pares,Spain,Europe,ES-PARES,National archival aggregator,https://pares.cultura.gob.es/,True,True,PARES,PARES,https://pares.mcu.es/ParesBusquedas20/catalogo/description/13158019?nm,Expediente de censura del folleto propaganda de películas de la temporada 1939-1940 del Noticiario C.I.F.E.S.A.,film,registro descritivo recuperado; registro PARES 13158019,,Expediente de censura del folleto propaganda de películas de la temporada 1939-1940 del Noticiario C.I.F.E.S.A.,,Registro audiovisual em catálogo,Registro descritivo em agregador arquivístico nacional
PARES,pares,Spain,Europe,ES-PARES,National archival aggregator,https://pares.cultura.gob.es/,True,True,PARES,PARES,https://pares.mcu.es/ParesBusquedas20/catalogo/description/13341155?nm,Expediente del Centro de Investigación y Formación Feminista (CIFFE),video,registro descritivo recuperado; registro PARES 13341155,,Expediente del Centro de Investigación y Formación Feminista (CIFFE),,Registro audiovisual em catálogo,Registro descritivo em agregador arquivístico nacional
PARES,pares,Spain,Europe,ES-PARES,National archival aggregator,https://pares.cultura.gob.es/,True,True,PARES,PARES,https://pares.mcu.es/ParesBusquedas20/catalogo/description/13007084?nm,Expediente del director de la Escuela Berlitz,film,registro descritivo recuperado; registro PARES 13007084,,Expediente del director de la Escuela Berlitz,,Registro audiovisual em catálogo,Registro descritivo em agregador arquivístico nacional
PARES,pares,Spain,Europe,ES-PARES,National archival aggregator,https://pares.cultura.gob.es/,True,True,PARES,PARES,https://pares.mcu.es/ParesBusquedas20/catalogo/show/12916473?nm,Expediente del refugiado en México Antonio Coll Maroto.,film,objeto digital detectado; registro PARES 12916473,,Expediente del refugiado en México Antonio Coll Maroto.,,Digitalização e acesso,Objeto digital em agregador arquivístico nacional
PARES,pares,Spain,Europe,ES-PARES,National archival aggregator,https://pares.cultura.gob.es/,True,True,PARES,PARES,https://pares.mcu.es/ParesBusquedas20/catalogo/description/13341105?nm,Expediente relativo a la VI Conferencia Europea de Feminismo Socialista,video,registro descritivo recuperado; registro PARES 13341105,,Expediente relativo a la VI Conferencia Europea de Feminismo Socialista,,Registro audiovisual em catálogo,Registro descritivo em agregador arquivístico nacional
PARES,pares,Spain,Europe,ES-PARES,National archival aggregator,https://pares.cultura.gob.es/,True,True,PARES,PARES,https://pares.mcu.es/ParesBusquedas20/catalogo/description/13341009?nm,"Expediente relativo a la compra de material de oficina, audiovisual e informático",audiovisual,registro descritivo recuperado; registro PARES 13341009,,"Expediente relativo a la compra de material de oficina, audiovisual e informático",,Registro audiovisual em catálogo,Registro descritivo em agregador arquivístico nacional
PARES,pares,Spain,Europe,ES-PARES,National archival aggregator,https://pares.cultura.gob.es/,True,True,PARES,PARES,https://pares.mcu.es/ParesBusquedas20/catalogo/description/13341008?nm,Expediente relativo a la venta de material audiovisual del Centro de Investigación y Formación Feminista (CIFFE),audiovisual,registro descritivo recuperado; registro PARES 13341008,,Expediente relativo a la venta de material audiovisual del Centro de Investigación y Formación Feminista (CIFFE),,Registro audiovisual em catálogo,Registro descritivo em agregador arquivístico nacional
PARES,pares,Spain,Europe,ES-PARES,National archival aggregator,https://pares.cultura.gob.es/,True,True,PARES,PARES,https://pares.mcu.es/ParesBusquedas20/catalogo/description/13344019?nm,Fichas onomásticas ordenadas alfabéticamente,video,registro descritivo recuperado; registro PARES 13344019,,Fichas onomásticas ordenadas alfabéticamente,,Registro audiovisual em catálogo,Registro descritivo em agregador arquivístico nacional
PARES,pares,Spain,Europe,ES-PARES,National archival aggregator,https://pares.cultura.gob.es/,True,True,PARES,PARES,https://pares.mcu.es/ParesBusquedas20/catalogo/description/1926329?nm,Film E Amor y de Anarquia. Número de Expediente: 71564,film,registro descritivo recuperado; registro PARES 1926329,,Film E Amor y de Anarquia. Número de Expediente: 71564,,Registro audiovisual em catálogo,Registro descritivo em agregador arquivístico nacional
PARES,pares,Spain,Europe,ES-PARES,National archival aggregator,https://pares.cultura.gob.es/,True,True,PARES,PARES,https://pares.mcu.es/ParesBusquedas20/catalogo/description/1927744?nm,Film Film Film. Número de Expediente: 85143,film,registro descritivo recuperado; registro PARES 1927744,,Film Film Film. Número de Expediente: 85143,,Registro audiovisual em catálogo,Registro descritivo em agregador arquivístico nacional
PARES,pares,Spain,Europe,ES-PARES,National archival aggregator,https://pares.cultura.gob.es/,True,True,PARES,PARES,https://pares.mcu.es/ParesBusquedas20/catalogo/description/1889841?nm,Film Sobre Sincronizacion y Puesta en Fase. Número de Expediente: 13273,film,registro descritivo recuperado; registro PARES 1889841,,Film Sobre Sincronizacion y Puesta en Fase. Número de Expediente: 13273,,Registro audiovisual em catálogo,Registro descritivo em agregador arquivístico nacional
PARES,pares,Spain,Europe,ES-PARES,National archival aggregator,https://pares.cultura.gob.es/,True,True,PARES,PARES,https://pares.mcu.es/ParesBusquedas20/catalogo/description/4011455?nm,Fotografías de Rafael Fernández de Córdoba junto a su madre.,film,registro descritivo recuperado; registro PARES 4011455,,Fotografías de Rafael Fernández de Córdoba junto a su madre.,,Registro audiovisual em catálogo,Registro descritivo em agregador arquivístico nacional
PARES,pares,Spain,Europe,ES-PARES,National archival aggregator,https://pares.cultura.gob.es/,True,True,PARES,PARES,https://pares.mcu.es/ParesBusquedas20/catalogo/description/13343982?nm,GRABACIONES DE VÍDEO,video,registro descritivo recuperado; registro PARES 13343982,,GRABACIONES DE VÍDEO,,Registro audiovisual em catálogo,Registro descritivo em agregador arquivístico nacional
PARES,pares,Spain,Europe,ES-PARES,National archival aggregator,https://pares.cultura.gob.es/,True,True,PARES,PARES,https://pares.mcu.es/ParesBusquedas20/catalogo/description/1921728?nm,La Actualidad de la Maquina Herramienta 1 Parte. Número de Expediente: 43229,film,registro descritivo recuperado; registro PARES 1921728,,La Actualidad de la Maquina Herramienta 1 Parte. Número de Expediente: 43229,,Registro audiovisual em catálogo,Registro descritivo em agregador arquivístico nacional
PARES,pares,Spain,Europe,ES-PARES,National archival aggregator,https://pares.cultura.gob.es/,True,True,PARES,PARES,https://pares.mcu.es/ParesBusquedas20/catalogo/description/1921725?nm,La Actualidad de la Maquina Herramienta 2 Parte. Número de Expediente: 43230,film,registro descritivo recuperado; registro PARES 1921725,,La Actualidad de la Maquina Herramienta 2 Parte. Número de Expediente: 43230,,Registro audiovisual em catálogo,Registro descritivo em agregador arquivístico nacional
PARES,pares,Spain,Europe,ES-PARES,National archival aggregator,https://pares.cultura.gob.es/,True,True,PARES,PARES,https://pares.mcu.es/ParesBusquedas20/catalogo/description/13343907?nm,Materiales de audio y vídeo,video,registro descritivo recuperado; registro PARES 13343907,,Materiales de audio y vídeo,,Registro audiovisual em catálogo,Registro descritivo em agregador arquivístico nacional
PARES,pares,Spain,Europe,ES-PARES,National archival aggregator,https://pares.cultura.gob.es/,True,True,PARES,PARES,https://pares.mcu.es/ParesBusquedas20/catalogo/show/13316881?nm,"Obsequio del Instituto de Enseñanza Secundaria Puerta Bonita, Centro para la formación audiovisual y gráfica, ubicado en el distrito de Cara...",audiovisual,objeto digital detectado; registro PARES 13316881,,"Obsequio del Instituto de Enseñanza Secundaria Puerta Bonita, Centro para la formación audiovisual y gráfica, ubicado en el distrito de Cara...",,Digitalização e acesso,Objeto digital em agregador arquivístico nacional
PARES,pares,Spain,Europe,ES-PARES,National archival aggregator,https://pares.cultura.gob.es/,True,True,PARES,PARES,https://pares.mcu.es/ParesBusquedas20/catalogo/description/2121881?nm,Partido Carlista,audiovisual,registro descritivo recuperado; registro PARES 2121881,,Partido Carlista,,Registro audiovisual em catálogo,Registro descritivo em agregador arquivístico nacional
PARES,pares,Spain,Europe,ES-PARES,National archival aggregator,https://pares.cultura.gob.es/,True,True,PARES,PARES,https://pares.mcu.es/ParesBusquedas20/catalogo/description/6188467?nm,Recibo de entrega de material audiovisual,audiovisual,registro descritivo recuperado; registro PARES 6188467,,Recibo de entrega de material audiovisual,,Registro audiovisual em catálogo,Registro descritivo em agregador arquivístico nacional
PARES,pares,Spain,Europe,ES-PARES,National archival aggregator,https://pares.cultura.gob.es/,True,True,PARES,PARES,https://pares.mcu.es/ParesBusquedas20/catalogo/description/2689205?nm,Relaciones de afiliados de diversas secciones,film,registro descritivo recuperado; registro PARES 2689205,,Relaciones de afiliados de diversas secciones,,Registro audiovisual em catálogo,Registro descritivo em agregador arquivístico nacional
PARES,pares,Spain,Europe,ES-PARES,National archival aggregator,https://pares.cultura.gob.es/,True,True,PARES,PARES,https://pares.mcu.es/ParesBusquedas20/catalogo/description/1918967?nm,Una Doncella Para el Principe. Número de Expediente: 40614,film,registro descritivo recuperado; registro PARES 1918967,,Una Doncella Para el Principe. Número de Expediente: 40614,,Registro audiovisual em catálogo,Registro descritivo em agregador arquivístico nacional
PARES,pares,Spain,Europe,ES-PARES,National archival aggregator,https://pares.cultura.gob.es/,True,True,PARES,PARES,https://pares.mcu.es/ParesBusquedas20/catalogo/description/5439249?nm,Universidad Nacional de Educación a Distancia (UNED),audiovisual,registro descritivo recuperado; registro PARES 5439249,,Universidad Nacional de Educación a Distancia (UNED),,Registro audiovisual em catálogo,Registro descritivo em agregador arquivístico nacional
